Place,Time,Athlete,Country,Date of Birth,City,Event Date
866,14:54.29,Jennifer Rhines,USA,01.07.74,Oslo,06.06.2008
867,14:54.30,Irina Mikitenko,GER,23.08.72,Gateshead,16.07.2000
867,14:54.30,Meseret Defar,ETH,19.11.83,Saint-Denis,08.07.2006
869,14:54.32,Irina Mikitenko,GER,23.08.72,Hengelo,30.05.1999
870,14:54.36,Berhane Adere,ETH,21.07.73,Roma,14.07.2006
870,14:54.36,Pauline Korikwiang,KEN,01.03.88,Oslo,09.06.2011
872,14:54.38,Gulnara Galkina,RUS,09.07.78,Saint-Denis,30.08.2003
872,14:54.38,Francine Niyonsaba,BDI,05.05.93,Montreuil,01.06.2021
874,14:54.39,Selamawit Teferi,ISR,24.03.94,Tokyo,02.08.2021
875,14:54.43,Ines Chenonge,KEN,01.02.82,Monaco,09.09.2005
876,14:54.44,Elvan Abeylegesse,TUR,11.09.82,Barcelona,01.08.2010
877,14:54.46,Berhane Adere,ETH,21.07.73,Roma,12.07.2002
878,14:54.50,Priscah Cherono,KEN,27.06.80,Helsinki,10.08.2005
878,14:54.50,Sally Kipyego,KEN,19.12.85,Eugene,03.07.2010
880,14:54.52,Ayelech Worku,ETH,12.06.79,Hengelo,30.05.1999
880,14:54.52,Benita Willis,AUS,06.05.79,Heusden-Zolder,02.08.2003
882,14:54.54,Roberta Brunet,ITA,20.05.65,Milano,07.09.1996
883,14:54.60,Vivian Cheruiyot,KEN,11.09.83,Stuttgart,13.09.2008
884,14:54.61,Paula Radcliffe,GBR,17.12.73,Hengelo,30.05.1999
885,14:54.63,Paula Radcliffe,GBR,17.12.73,Sheffield,29.06.1997
886,14:54.66,Sheila Chelangat,KEN,11.04.98,Kortrijk,08.07.2017
887,14:54.70,Mercy Cherono,KEN,07.05.91,Montreuil,01.06.2021
888,14:54.71,Sylvia Kibet,KEN,28.03.84,Saint-Denis,16.07.2010
888,14:54.71,Sara Moreira,POR,17.10.85,Barcelona,01.08.2010
888,14:54.71,Mimi Belete,BRN,09.06.88,Heusden-Zolder,18.07.2015
891,14:54.75,Sonia O'Sullivan,IRL,28.11.69,Roma,05.06.1996
892,14:54.76,Priscah Cherono,KEN,27.06.80,Roma,14.07.2006
892,14:54.76,Gelete Burka,ETH,23.01.86,Hengelo,08.06.2013
894,14:54.80,Elvan Abeylegesse,TUR,11.09.82,Athínai,20.08.2004
894,14:54.80,Caroline Kipkirui,KEN,26.05.94,Eugene,23.07.2022
896,14:54.81,Mercy Cherono,KEN,07.05.91,London,25.07.2015
897,14:54.85,Zahra Ouaziz,MAR,20.12.69,London,08.08.2003
898,14:54.88,Berhane Adere,ETH,21.07.73,Hengelo,30.05.1999
899,14:54.95,Elvan Abeylegesse,TUR,11.09.82,Saint-Denis,26.08.2003
900,14:54.98,Courtney Babcock,CAN,30.06.72,Saint-Denis,30.08.2003
900,14:54.98,Marta Domínguez,ESP,03.11.75,Roma,08.07.2005
902,14:55.0A,Lineth Chepkurui,KEN,23.02.88,Nairobi,23.05.2008
903,14:55.01,Beatrice Chepkoech,KEN,06.07.91,Monaco,14.08.2020
904,14:55.02,Fernanda Ribeiro,POR,23.06.69,Saint-Denis,01.06.1995
904,14:55.02,Gelete Burka,ETH,23.01.86,Saint-Denis,08.07.2006
904,14:55.02,Kara Goucher,USA,09.07.78,Berlin,16.09.2007
907,14:55.03,Getenesh Wami,ETH,11.12.74,Oslo,04.07.1997
908,14:55.04,Joanne Pavey,GBR,20.09.73,Hengelo,31.05.2004
909,14:55.10,Asmae Leghzaoui,MAR,30.08.76,Oslo,28.06.2002
910,14:55.18,Jennifer Rhines,USA,01.07.74,Bruxelles,25.08.2006
910,14:55.18,Bosena Mulate,ETH,21.11.01,Bruxelles,03.09.2021
912,14:55.19,Kayoko Fukushi,JPN,25.03.82,Busan,12.10.2002
912,14:55.19,Olga Yegorova,RUS,28.03.72,Oslo,27.06.2003
914,14:55.21,Kayoko Fukushi,JPN,25.03.82,Heusden-Zolder,20.07.2002
915,14:55.22,Tatyana Tomashova,RUS,01.07.75,Berlin,06.09.2002
916,14:55.27,Susan Chepkemei,KEN,25.06.75,Oslo,13.07.2001
916,14:55.27,Pauline Korikwiang,KEN,01.03.88,Eugene,03.07.2010
916,14:55.27A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,18.09.2021
919,14:55.28,Sentayehu Ejigu,ETH,21.06.85,Zürich,08.09.2011
920,14:55.31,Yelena Zadorozhnaya,RUS,03.12.77,Tula,25.07.2004
921,14:55.32,Rebecca Mwangi,KEN,15.06.01,Kumagaya,20.09.2020
922,14:55.36,Vivian Cheruiyot,KEN,11.09.83,Daegu,02.09.2011
923,14:55.39,Catherina McKiernan,IRL,30.11.69,Saint-Denis,03.06.1996
923,14:55.39,Ejgayehu Taye,ETH,10.02.00,Carquefou,21.06.2019
925,14:55.43,Irina Mikitenko,GER,23.08.72,Roma,02.07.2004
926,14:55.45,Joanne Pavey,GBR,20.09.73,Athínai,20.08.2004
927,14:55.46,Jelena Prokopcuka,LAT,21.09.76,Sydney,25.09.2000
928,14:55.48,Gabriela Szabo,ROU,14.11.75,Roma,12.07.2002
929,14:55.49,Irene Jelagat,KEN,10.12.88,Shanghai,17.05.2015
930,14:55.5+,Molly Huddle,USA,31.08.84,Rio de Janeiro,12.08.2016
930,14:55.50,Sonia O'Sullivan,IRL,28.11.69,Saint-Denis,26.08.2003
930,14:55.50,Isabella Ochichi,KEN,28.10.79,Roma,14.07.2006
930,14:55.50,Linet Masai,KEN,05.12.89,Stockholm,07.08.2007
930,14:55.50,Ines Chenonge,KEN,01.02.82,Ostrava,17.06.2009
935,14:55.52,Yelena Zadorozhnaya,RUS,03.12.77,Athínai,23.08.2004
935,14:55.52,Genzebe Dibaba,ETH,08.02.91,Oslo,03.07.2009
937,14:55.55,Viktoriya Klimina,RUS,01.03.76,Kazan,19.07.2008
938,14:55.56,Tegla Loroupe,KEN,09.05.73,Stockholm,30.07.1999
938,14:55.56,Rahel Daniel,ERI,16.11.01,Hengelo,08.06.2021
940,14:55.63,Tirunesh Dibaba,ETH,01.10.85,Shanghai,23.09.2006
940,14:55.63,Caroline Kipkirui,KEN,26.05.94,Rabat,13.07.2018
942,14:55.64,Gelete Burka,ETH,23.01.86,Shanghai,23.09.2006
943,14:55.65,Emebet Anteneh,ETH,13.01.92,Stockholm,06.08.2010
944,14:55.69,Isabella Ochichi,KEN,28.10.79,Athínai,20.08.2004
945,14:55.71,Derartu Tulu,ETH,21.03.72,Hengelo,27.05.1996
946,14:55.73,Dolores Checa,ESP,27.12.82,Oslo,06.06.2008
947,14:55.74,Lisa Uhl,USA,31.08.87,Saint-Denis,16.07.2010
947,14:55.74,Gudaf Tsegay,ETH,23.06.97,Tokyo,30.07.2021
949,14:55.76,Olga Bondarenko,RUS,02.06.60,Podolsk,09.09.1985
950,14:55.77,Helen Obiri,KEN,13.12.89,Tokyo,30.07.2021
951,14:55.78,Getenesh Wami,ETH,11.12.74,Milano,07.09.1996
951,14:55.78,Fernanda Ribeiro,POR,23.06.69,Roma,05.06.1997
953,14:55.79,Eilish McColgan,GBR,25.11.90,Ad-Dawhah,02.10.2019
953,14:55.79,Eilish McColgan,GBR,25.11.90,Nice,12.06.2021
955,14:55.80,Karissa Schweizer,USA,04.05.96,Tokyo,02.08.2021
956,14:55.82,Viktoriya Nenasheva,RUS,28.06.70,Stockholm,08.07.1996
956,14:55.82,Emily Sisson,USA,12.10.91,San Juan Capistrano,06.03.2021
958,14:55.83,Hitomi Niiya,JPN,26.02.88,Kumagaya,20.09.2020
958,14:55.83,Nadia Battocletti,ITA,12.04.00,Tokyo,30.07.2021
960,14:55.85,Lilian Rengeruk,KEN,03.05.97,Tokyo,02.08.2021
961,14:55.87,Ririka Hironaka,JPN,24.11.00,Tokyo,30.07.2021
962,14:55.88,Rose Cheruiyot,KEN,21.07.76,Stockholm,01.08.2000
963,14:55.90,Molly Huddle,USA,31.08.84,Roma,05.06.2014
964,14:55.91,Julia Vaquero,ESP,18.09.70,Berlin,01.09.1998
965,14:55.95,Isabella Ochichi,KEN,28.10.79,Sevilla,05.06.2004
966,14:55.98,Elise Cranny,USA,09.05.96,Tokyo,02.08.2021
967,14:56.00,Julia Vaquero,ESP,18.09.70,Sevilla,27.08.1999
968,14:56.01,Berhane Adere,ETH,21.07.73,Saint-Denis,26.08.2003
968,14:56.01,Xing Huina,CHN,25.02.84,Athínai,20.08.2004
970,14:56.02,Marta Domínguez,ESP,03.11.75,Helsinki,10.08.2005
971,14:56.03,Berhane Adere,ETH,21.07.73,Saint-Denis,08.07.2006
972,14:56.04,Amy Rudolph,USA,18.09.73,Stockholm,08.07.1996
972,14:56.04,Sally Kipyego,KEN,19.12.85,Bruxelles,07.09.2012
974,14:56.05,Sula Utura,ETH,08.02.90,Saint-Denis,08.07.2011
975,14:56.06,Philes Ongori,KEN,19.07.86,Hengelo,24.05.2008
976,14:56.07,Annette Peters,USA,31.05.65,Berlin,27.08.1993
977,14:56.09,Lucy Kabuu,KEN,24.03.84,Bruxelles,25.08.2006
978,14:56.13,Sally Barsosio,KEN,21.03.78,Stockholm,08.07.1996
979,14:56.14,Elise Cranny,USA,09.05.96,Tokyo,30.07.2021
980,14:56.15,Xing Huina,CHN,25.02.84,Guangzhou,23.11.2001
981,14:56.16,Olga Kravtsova,BLR,25.06.81,Helsinki,10.08.2005
982,14:56.17,Tegla Loroupe,KEN,09.05.73,Hengelo,30.05.1999
983,14:56.18,Marta Domínguez,ESP,03.11.75,Göteborg,12.08.2006
983,14:56.18,Gedo Utura Sule,ETH,08.02.90,Stockholm,06.08.2010
985,14:56.2+,Selah Busienei,KEN,27.12.91,Hengelo,03.06.2023
986,14:56.21,Sylvia Kibet,KEN,28.03.84,Daegu,02.09.2011
987,14:56.22,Annemari Sandell,FIN,02.01.77,Stockholm,08.07.1996
988,14:56.25,Elvan Abeylegesse,TUR,11.09.82,Monaco,13.09.2003
989,14:56.26,Jennifer Simpson,USA,23.08.86,Zürich,29.08.2013
990,14:56.32,Pauline Konga,KEN,10.04.70,Milano,07.09.1996
990,14:56.32,Meseret Defar,ETH,19.11.83,Beijing,19.08.2008
992,14:56.33,Aheza Kiros Abeye,ETH,16.10.85,Carson,16.05.2009
992,14:56.33,Emily Infeld,USA,21.03.90,Heusden-Zolder,22.07.2017
994,14:56.34,Buze Diriba,ETH,09.02.94,Zürich,29.08.2013
995,14:56.36,Paula Radcliffe,GBR,17.12.73,Milano,07.09.1996
996,14:56.37,Sofia Assefa,ETH,14.11.87,Shanghai,13.05.2017
997,14:56.39,Jessica Augusto,POR,08.11.81,Roma,13.07.2007
998,14:56.43,Ebru Kavaklioglu,TUR,14.03.70,Berlin,07.09.1999
998,14:56.43,Lornah Kiplagat,NED,01.05.74,Stockholm,05.08.2003
1000,14:56.46,Irina Mikitenko,GER,23.08.72,London,05.08.2000
1000,14:56.46,Priscah Cherono,KEN,27.06.80,Saint-Denis,08.07.2006
1000,14:56.46,Daisy Cherotich,KEN,30.06.97,Bruxelles,03.09.2021
1003,14:56.47,Eilish McColgan,GBR,25.11.90,Eugene,20.07.2022
1004,14:56.48,Getenesh Wami,ETH,11.12.74,Roma,05.06.1996
1005,14:56.49,Agnes Tirop,KEN,23.10.95,Zürich,29.08.2013
1006,14:56.5+,Betty Chelangat,KEN,07.04.03,Hengelo,03.06.2023
1006,14:56.50,Gloria Kite,KEN,29.12.98,Stockholm,30.05.2019
1008,14:56.57,Gabriela Szabo,ROU,14.11.75,Göteborg,12.08.1995
1008,14:56.57,Liliya Shobukhova,RUS,13.11.77,Göteborg,12.08.2006
1010,14:56.58,Kimberley Smith,NZL,19.11.81,Bruxelles,25.08.2006
1010,14:56.58,Abbey Cooper,USA,25.05.92,Azusa,25.07.2021
1012,14:56.60,Amy-Eloise Markovc,GBR,05.08.95,Birmingham,07.08.2022
1013,14:56.63,Isabella Ochichi,KEN,28.10.79,Saint-Denis,26.08.2003
1014,14:56.64,Irina Mikitenko,GER,23.08.72,Roma,11.07.2003
1015,14:56.65,Isabella Ochichi,KEN,28.10.79,Saint-Denis,08.07.2006
1016,14:56.66,Fernanda Ribeiro,POR,23.06.69,Saint-Denis,03.07.1999
1017,14:56.7A,Letesenbet Gidey,ETH,20.03.98,Addis Ababa,11.04.2021
1017,14:56.70,Yelena Zadorozhnaya,RUS,03.12.77,Saint-Denis,26.08.2003
1017,14:56.70,Gabriela Szabo,ROU,14.11.75,Saint-Denis,26.08.2003
1017,14:56.70,Helen Obiri,KEN,13.12.89,London,10.08.2017
1021,14:56.72,Amy Yoder-Begley,USA,11.01.78,Eugene,03.07.2010
1022,14:56.75,Pamela Chepchumba,KEN,28.02.79,Hengelo,04.06.2001
1023,14:56.76,Irene Kwambai,KEN,25.10.78,Bruxelles,26.08.2005
1024,14:56.79,Margaret Maury,FRA,15.05.74,Athínai,20.08.2004
1025,14:56.81,Agnes Mwikali,KEN,15.12.02,Niigata,01.10.2022
1026,14:56.82,Karoline Bjerkeli Grøvdal,NOR,14.06.90,Tokyo,30.07.2021
1027,14:56.84,Deena Kastor,USA,14.02.73,Stockholm,30.07.1999
1028,14:56.88,Emebet Anteneh,ETH,13.01.92,Hengelo,30.05.2010
1029,14:56.89,Lornah Kiplagat,NED,01.05.74,Roma,02.07.2004
1030,14:56.91,Yasemin Can,TUR,11.12.96,München,18.08.2022
1031,14:56.93,Derartu Tulu,ETH,21.03.72,Monaco,13.09.2003
1032,14:56.94,Yvonne Murray,GBR,04.10.64,London,07.07.1995
1032,14:56.94,Vivian Cheruiyot,KEN,11.09.83,Stuttgart,22.09.2007
1032,14:56.94,Meseret Defar,ETH,19.11.83,Daegu,02.09.2011
1035,14:56.95,Daniela Yordanova,BUL,08.03.76,Sydney,25.09.2000
1035,14:56.95,Leah Malot,KEN,07.06.72,Berlin,31.08.2001
1037,14:56.96,Yasemin Can,TUR,11.12.96,Rio de Janeiro,19.08.2016
1038,14:57.00,Getenesh Wami,ETH,11.12.74,Hengelo,04.06.2001
1038,14:57.00,Jessica Hull,AUS,22.10.96,Portland,29.05.2021
1040,14:57.01,Sun Yingjie,CHN,03.10.77,Saint-Denis,30.08.2003
1041,14:57.02,Paula Radcliffe,GBR,17.12.73,Göteborg,12.08.1995
1041,14:57.02,Meseret Defar,ETH,19.11.83,New York City,09.06.2012
1041,14:57.02,Hiwot Ayalew,ETH,06.03.90,Eugene,01.06.2013
1044,14:57.05,Yamna Belkacem,FRA,20.02.74,Gateshead,16.07.2000
1045,14:57.06,Almaz Ayana,ETH,21.11.91,London,10.08.2017
1046,14:57.07,Andrea Seccafien,CAN,27.08.90,Portland,29.05.2021
1046,14:57.07,Weini Kelati Frezghi,USA,01.12.96,Portland,11.06.2022
1048,14:57.09,Lucy Kabuu,KEN,24.03.84,Nobeoka,22.05.2004
1049,14:57.15,Sula Utura,ETH,08.02.90,Oslo,03.07.2009
1050,14:57.16,Esther Chemutai,KEN,06.06.87,Hengelo,30.05.2010
1051,14:57.19,Jessica Judd,GBR,07.01.95,Birmingham,21.05.2022
1052,14:57.21,Susanne Wigene,NOR,12.02.78,Heusden-Zolder,23.07.2005
1053,14:57.22,Zakia Mrisho,TAN,19.02.84,Helsinki,10.08.2005
1054,14:57.23,Leah Malot,KEN,07.06.72,Villeneuve d'Ascq,17.06.2000
1054,14:57.23,Ayalew Wude,ETH,04.07.87,Oslo,02.06.2006
1054,14:57.23,Senbere Teferi,ETH,03.05.95,London,01.08.2017
1057,14:57.26,Mariem Alaoui Selsouli,MAR,08.04.84,Oslo,15.06.2007
1057,14:57.26,Margaret Muriuki,KEN,21.03.86,Stockholm,06.08.2010
1059,14:57.27,Getenesh Wami,ETH,11.12.74,Hengelo,27.05.1996
1059,14:57.27,Vivian Cheruiyot,KEN,11.09.83,Beijing,19.08.2008
1061,14:57.29,Linet Masai,KEN,05.12.89,Oslo,15.06.2007
1062,14:57.30,Eva Cherono,KEN,15.08.96,Berlin,01.09.2019
1063,14:57.32,Alice Timbilil,KEN,01.02.83,Hengelo,29.05.2005
1064,14:57.33,Gotytom Gebreslase,ETH,15.01.95,Heusden-Zolder,18.07.2015
1064,14:57.33,Susan Krumins,NED,08.07.86,London,01.08.2017
1066,14:57.37,Sylvia Kibet,KEN,28.03.84,Stuttgart,22.09.2007
1066,14:57.37,Eilish McColgan,GBR,25.11.90,Monaco,14.08.2020
1068,14:57.38,Azemra Gebru,ETH,05.05.92,Kortrijk,08.07.2017
1069,14:57.42,Molly Huddle,USA,31.08.84,London,25.07.2015
1070,14:57.43,Ingrid Kristiansen,NOR,21.03.56,London,26.08.1985
1070,14:57.43,Vivian Cheruiyot,KEN,11.09.83,Eugene,08.06.2008
1072,14:57.44,Sally Kipyego,KEN,19.12.85,Palo Alto,02.05.2015
1073,14:57.48,Elana Meyer,RSA,10.10.66,London,05.08.2000
1074,14:57.50,Julie-Anne Staehli,CAN,21.12.93,Portland,29.05.2021
1075,14:57.52,Letesenbet Gidey,ETH,20.03.98,Zürich,30.08.2018
1076,14:57.53,Karoline Bjerkeli Grøvdal,NOR,14.06.90,Rio de Janeiro,19.08.2016
1077,14:57.54,Allie Buchalski,USA,12.01.95,San Juan Capistrano,06.03.2021
1078,14:57.55,Lucy Kabuu,KEN,24.03.84,Glasgow,03.06.2007
1078,14:57.55,Shannon Rowbury,USA,19.09.84,London,01.08.2017
1078,14:57.55,Judy Jepngetich,KEN,24.12.02,Osaka,26.09.2021
1081,14:57.56,Irene Cheptai,KEN,04.02.92,Oslo,13.06.2013
1082,14:57.58,Sheila Chepkirui,KEN,27.12.90,London,01.08.2017
1083,14:57.62,Hiwot Ayalew,ETH,06.03.90,Saint-Denis,08.07.2011
1083,14:57.62,Karoline Bjerkeli Grøvdal,NOR,14.06.90,Eugene,23.07.2022
1085,14:57.63,Yasemin Can,TUR,11.12.96,Berlin,12.08.2018
1086,14:57.64,Jessica Judd,GBR,07.01.95,Eugene,20.07.2022
1087,14:57.65,Derartu Tulu,ETH,21.03.72,Köln,18.08.1995
1087,14:57.65+,Paula Radcliffe,GBR,17.12.73,München,06.08.2002
1089,14:57.66,Emebet Anteneh,ETH,13.01.92,Saint-Denis,08.07.2011
1090,14:57.68,Gabriela Szabo,ROU,14.11.75,Athínai,09.08.1997
1090,14:57.68,Janet Kisa,KEN,05.03.92,Rabat,27.05.2012
1092,14:57.73,Julia Vaquero,ESP,18.09.70,Roma,05.06.1996
1092,14:57.73,Kayoko Fukushi,JPN,25.03.82,Nobeoka,22.05.2004
1094,14:57.75,Veronica Nyaruai Wanjiru,KEN,29.10.89,London,13.07.2012
1095,14:57.77,Tegla Loroupe,KEN,09.05.73,Berlin,01.09.1998
1095,14:57.77,Liliya Shobukhova,RUS,13.11.77,Beijing,19.08.2008
1095,14:57.77,Karoline Bjerkeli Grøvdal,NOR,14.06.90,Roma,02.06.2016
1095,14:57.77,Naomi Mussoni,KEN,06.12.98,Osaka,27.06.2021
1099,14:57.79,Rose Cheruiyot,KEN,21.07.76,Köln,18.08.1995
1100,14:57.80,Sally Barsosio,KEN,21.03.78,Berlin,26.08.1997
1100,14:57.80,Janet Kisa,KEN,05.03.92,Hengelo,09.06.2019
1102,14:57.81,Teresiah Muthoni Gateri,KEN,05.01.02,Gifu,25.09.2022
1103,14:57.84,Isabella Ochichi,KEN,28.10.79,Melbourne,24.03.2006
1104,14:57.87,Tirunesh Dibaba,ETH,01.10.85,Monaco,13.09.2003
1104,14:57.87,Joanne Pavey,GBR,20.09.73,Athínai,23.08.2004
1106,14:57.89,Lydia Cheromei,KEN,11.05.77,Köln,18.08.1995
1107,14:57.90,Rebecca Mwangi,KEN,15.06.01,Osaka,26.09.2021
1108,14:57.91,Meseret Defar,ETH,19.11.83,Osaka,01.09.2007
1109,14:57.93,Molly Huddle,USA,31.08.84,London,13.08.2010
1110,14:57.97,Derartu Tulu,ETH,21.03.72,Bruxelles,25.08.1995
1110,14:57.97,Vivian Cheruiyot,KEN,11.09.83,Berlin,22.08.2009
1110,14:57.97,Almaz Ayana,ETH,21.11.91,Bruxelles,07.09.2012
1113,14:57.98,Yvonne Murray,GBR,04.10.64,Berlin,01.09.1995
1114,14:58.07,Rose Cheruiyot,KEN,21.07.76,Sydney,25.09.2000
1114,14:58.07,Berhane Adere,ETH,21.07.73,Saint-Denis,30.08.2003
1114,14:58.07,Priscah Cherono,KEN,27.06.80,Beijing,19.08.2008
1117,14:58.09,Meselech Melkamu,ETH,19.04.85,Bruxelles,05.09.2008
1118,14:58.10,Lydia Cheromei,KEN,11.05.77,Bruxelles,25.08.1995
1118,14:58.10,Kara Goucher,USA,09.07.78,Eugene,08.06.2008
1120,14:58.11,Sara Moreira,POR,17.10.85,Oslo,03.07.2009
1121,14:58.12,Marta Domínguez,ESP,03.11.75,Stockholm,17.07.2001
1122,14:58.13,Fernanda Ribeiro,POR,23.06.69,Reims,01.07.1995
1122,14:58.13,Werknesh Kidane,ETH,21.11.81,Monaco,13.09.2003
1124,14:58.14,Leah Malot,KEN,07.06.72,Stockholm,01.08.2000
1124,14:58.14,Liliya Shobukhova,RUS,13.11.77,Tula,25.07.2004
1124,14:58.14,Lucy Kabuu,KEN,24.03.84,Osaka,06.05.2006
1127,14:58.15,Molly Huddle,USA,31.08.84,Zürich,29.08.2013
1127,14:58.15,Naomi Mussoni,KEN,06.12.98,Osaka,26.09.2021
1129,14:58.16,Beleynesh Oljira,ETH,26.06.90,Saint-Denis,16.07.2010
1130,14:58.17,Elinor Purrier,St.,Pierre,20.02.95 11 Ad-Dawhah,05.10.2019
1131,14:58.18,Fatima Yvelain,FRA,31.12.69,Berlin,07.09.1999
1132,14:58.20,Shuru Bulu,ETH,27.06.98,Abashiri,13.07.2017
1133,14:58.23,Azemra Gebru,ETH,05.05.92,Roma,31.05.2012
1134,14:58.24,Weini Kelati Frezghi,ERI,01.12.96,San Juan Capistrano,06.03.2021
1135,14:58.26,Sylvia Kibet,KEN,28.03.84,Zürich,29.08.2013
1136,14:58.27,Joanne Pavey,GBR,20.09.73,Sydney,25.09.2000
1137,14:58.29,Sally Barsosio,KEN,21.03.78,Bruxelles,23.08.1996
1137,14:58.29,Roberta Brunet,ITA,20.05.65,Athínai,09.08.1997
1139,14:58.33,Susanne Wigene,NOR,12.02.78,Roma,14.07.2006
1139,14:58.33,Sylvia Kibet,KEN,28.03.84,Berlin,22.08.2009
1139,14:58.33,Susan Krumins,NED,08.07.86,London,13.08.2017
1139,14:58.33,Gloria Kite,KEN,29.12.98,Hengelo,09.06.2019
1143,14:58.34,Sun Yingjie,CHN,03.10.77,Helsinki,10.08.2005
1143,14:58.34,Azemra Gebru,ETH,05.05.92,Saint-Denis,08.07.2011
1145,14:58.36,Zakia Mrisho,TAN,19.02.84,Stockholm,22.07.2008
1146,14:58.40,Irene Cheptai,KEN,04.02.92,Shanghai,17.05.2015
1147,14:58.41,Meseret Defar,ETH,19.11.83,Berlin,22.08.2009
1148,14:58.43,Kristina da Fonseca-Wöllheim,GER,10.02.72,Berlin,07.09.1999
1148,14:58.43,Sonia O'Sullivan,IRL,28.11.69,Palo Alto,30.04.2004
1150,14:58.44,Letesenbet Gidey,ETH,20.03.98,Hengelo,22.05.2016
1151,14:58.47,Jessica Augusto,POR,08.11.81,Barcelona,01.08.2010
1152,14:58.48,Lauren Fleshman,USA,26.09.81,New York City,31.05.2008
1152,14:58.48,Tirunesh Dibaba,ETH,01.10.85,London,07.08.2012
1154,14:58.50,Vivian Cheruiyot,KEN,11.09.83,Osaka,01.09.2007
1155,14:58.51,Irene Kwambai,KEN,25.10.78,Bruxelles,25.08.2006
1155,14:58.51,Jennifer Rhines,USA,01.07.74,Roma,13.07.2007
1157,14:58.53,Lomi Muleta,ETH,29.11.01,Nice,12.06.2021
1158,14:58.54,Magdalene Masai,KEN,04.04.93,Shanghai,17.05.2015
1159,14:58.58,Getenesh Wami,ETH,11.12.74,Heusden-Zolder,23.07.2005
1160,14:58.59,Camille Buscomb,NZL,11.07.90,Ad-Dawhah,05.10.2019
1161,14:58.60,Mariya Konovalova,RUS,14.08.74,Sevilla,27.08.1999
1161,14:58.60,Sally Kipyego,KEN,19.12.85,Palo Alto,01.05.2016
1161,14:58.60,Nozomi Tanaka,JPN,04.09.99,Gifu,25.09.2022
1164,14:58.61A,Margaret Kipkemboi,KEN,09.02.93,Nairobi,17.06.2021
1165,14:58.62,Joanne Pavey,GBR,20.09.73,Stockholm,22.07.2008
1166,14:58.65,Catherina McKiernan,IRL,30.11.69,Hengelo,27.05.1996
1167,14:58.66,Mercy Cherono,KEN,07.05.91,Stockholm,29.07.2011
1168,14:58.70,Ingrid Kristiansen,NOR,21.03.56,Hengelo,27.06.1986
1168,14:58.70,Meseret Defar,ETH,19.11.83,London,07.08.2012
1170,14:58.71,Kathrin Weßel,GER,14.08.67,Berlin,10.09.1991
1171,14:58.72,Rose Cheruiyot,KEN,21.07.76,Stockholm,17.07.2001
1172,14:58.73,Nadia Battocletti,ITA,12.04.00,Nice,12.06.2021
1173,14:58.76,Meselech Melkamu,ETH,19.04.85,Stuttgart,13.09.2008
1174,14:58.77,Tegla Loroupe,KEN,09.05.73,Stockholm,05.08.1998
1175,14:58.79,Regina Jacobs,USA,28.08.63,Oslo,04.07.1997
1175,14:58.79,Meseret Defar,ETH,19.11.83,Bergen,11.06.2004
1175,14:58.79,Meseret Defar,ETH,19.11.83,Shanghai,17.09.2005
1178,14:58.82,Pauline Kamulu,KEN,16.04.95,Abashiri,13.07.2017
1179,14:58.84,Maria Guida,ITA,23.01.66,Roma,05.06.1996
1180,14:58.85,Fernanda Ribeiro,POR,23.06.69,Athínai,09.08.1997
1181,14:58.86,Elana Meyer,RSA,10.10.66,Stockholm,01.08.2000
1182,14:58.88,Gulnara Galkina,RUS,09.07.78,Saint-Denis,26.08.2003
1182,14:58.88,Zakia Mrisho,TAN,19.02.84,Berlin,04.09.2005
1182,14:58.88,Linet Masai,KEN,05.12.89,Stuttgart,13.09.2008
1182,14:58.88,Mercy Cherono,KEN,07.05.91,Bruxelles,27.08.2010
1186,14:58.89,Ingrid Kristiansen,NOR,21.03.56,Oslo,28.06.1984
1186,14:58.89,Berhane Adere,ETH,21.07.73,Berlin,12.09.2004
1188,14:58.90,Kimberley Smith,NZL,19.11.81,Berlin,16.09.2007
1189,14:58.96,Edith Masai,KEN,04.04.67,London,30.07.2004
1189,14:58.96,Priscah Cherono,KEN,27.06.80,Saint-Denis,18.07.2008
1191,14:58.97,Priscah Cherono,KEN,27.06.80,Stuttgart,22.09.2007
1192,14:58.99,Shalane Flanagan,USA,07.08.81,Heusden-Zolder,22.07.2017
1193,14:59.00,Stephanie Twell,GBR,17.08.89,Roma,02.06.2016
1194,14:59.01,Kathrin Weßel,GER,14.08.67,Stockholm,03.07.1989
1195,14:59.02,Lonah Chemtai Salpeter,ISR,12.12.88,London,21.07.2019
1196,14:59.04,Catherina McKiernan,IRL,30.11.69,Saint-Denis,01.06.1995
1196,14:59.04,Susanne Wigene,NOR,12.02.78,Berlin,04.09.2005
1198,14:59.05,Mestawat Tufa,ETH,14.09.83,Roma,14.07.2006
1198,14:59.05,Gelete Burka,ETH,23.01.86,Shanghai,18.05.2013
1200,14:59.07,Margaret Maury,FRA,15.05.74,Heusden-Zolder,23.07.2005
1201,14:59.08,Joanne Pavey,GBR,20.09.73,Melbourne,24.03.2006
1201,14:59.08,Dominique Scott,RSA,24.06.92,London,21.07.2019
1203,14:59.11,Sonia O'Sullivan,IRL,28.11.69,Berlin,21.08.1992
1203,14:59.11,Edith Masai,KEN,04.04.67,Berlin,12.09.2004
1205,14:59.12,Margaret Maury,FRA,15.05.74,Hengelo,31.05.2004
